UNIT_NAME,STAT_NAME,ITEM_CODE1,STAT_CODE,ITEM_CODE2,ITEM_CODE3,ITEM_NAME1,ITEM_NAME2,DATA_VALUE,ITEM_NAME3,TIME
연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201902
연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201903
연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201904
연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201905
연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201906
연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201907
연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201908
연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201909
연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201910
연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201911
연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201912
연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,202001
연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,202002
연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.25, ,202003
연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.25, ,202004
연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.25, ,202005
연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.25, ,202006
연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.25, ,202007
연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.25, ,202008
연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.25, ,202009
연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.25, ,202010
연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.25, ,202011
연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.25, ,202012
연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.25, ,202101
연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.25, ,202102
연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.25, ,202103
연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.25, ,202104
연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.25, ,202105
연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.25, ,202106
연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.25, ,202107
연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.25, ,202108
연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.25, ,202109
연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.25, ,202110
연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.25, ,202111
연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.25, ,202112
연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.25, ,202201
연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.25, ,202202
연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.25, ,202203
연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.25, ,202204
연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,2.75, ,201901
연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,2.75, ,201902
연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,2.75, ,201903
연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,2.75, ,201904
연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,2.75, ,201905
연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,2.75, ,201906
연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,2.5, ,201907
연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,2.5, ,201908
연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,2.5, ,201909
연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,2.25, ,201910
연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,2.25, ,201911
연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,2.25, ,201912
연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,2.25, ,202001
연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,2.25, ,202002
연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,1.5, ,202003
연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,1.5, ,202004
연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,1, ,202005
연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,1, ,202006
연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,1, ,202007
연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,1, ,202008
연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,1, ,202009
연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,1, ,202010
연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,1, ,202011
연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,1, ,202012
연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,1, ,202101
연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,1, ,202102
연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,1, ,202103
연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,1, ,202104
연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,1, ,202105
연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,1, ,202106
연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,1, ,202107
연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,1.5, ,202108
연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,1.5, ,202109
연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,1.5, ,202110
연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,2, ,202111
연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,2, ,202112
연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,2.25, ,202201
연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,2.25, ,202202
연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,2.25, ,202203
연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,2.5, ,202204
연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,0.75, ,201901
연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,0.75, ,201902
연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,0.75, ,201903
연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,0.75, ,201904
연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,0.75, ,201905
연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,0.75, ,201906
연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,0.5, ,201907
연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,0.5, ,201908
연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,0.5, ,201909
연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,0.25, ,201910
연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,0.25, ,201911
연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,0.25, ,201912
연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,0.25, ,202001
연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,0.25, ,202002
연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,0, ,202003
연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,0, ,202004
연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,0, ,202005
연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,0, ,202006
연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,0, ,202007
연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,0, ,202008
연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,0, ,202009
연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,0, ,202010
연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,0, ,202011
연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,0, ,202012
연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,0, ,202101
연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,0, ,202102
연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,0, ,202103
연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,0, ,202104
연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,0, ,202105
연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,0, ,202106
연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,0, ,202107
연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,0, ,202108
연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,0, ,202109
연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,0, ,202110
연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,0, ,202111
연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,0, ,202112
연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,0.25, ,202201
연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,0.25, ,202202
연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,0.25, ,202203
연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,0.5, ,202204
