,UNIT_NAME,STAT_NAME,ITEM_CODE1,STAT_CODE,ITEM_CODE2,ITEM_CODE3,ITEM_NAME1,ITEM_NAME2,DATA_VALUE,ITEM_NAME3,TIME
218,연%,2.6.한국은행 기준금리 및 여수신금리,0111000,098Y001, , ,영세자영업자지원 프로그램대출금리, ,0.5, ,201709
219,연%,2.6.한국은행 기준금리 및 여수신금리,0111000,098Y001, , ,영세자영업자지원 프로그램대출금리, ,0.5, ,201710
220,연%,2.6.한국은행 기준금리 및 여수신금리,0111000,098Y001, , ,영세자영업자지원 프로그램대출금리, ,0.5, ,201711
221,연%,2.6.한국은행 기준금리 및 여수신금리,0111000,098Y001, , ,영세자영업자지원 프로그램대출금리, ,0.5, ,201712
222,연%,2.6.한국은행 기준금리 및 여수신금리,0111000,098Y001, , ,영세자영업자지원 프로그램대출금리, ,0.5, ,201801
223,연%,2.6.한국은행 기준금리 및 여수신금리,0111000,098Y001, , ,영세자영업자지원 프로그램대출금리, ,0.5, ,201802
224,연%,2.6.한국은행 기준금리 및 여수신금리,0111000,098Y001, , ,영세자영업자지원 프로그램대출금리, ,0.5, ,201803
225,연%,2.6.한국은행 기준금리 및 여수신금리,0111000,098Y001, , ,영세자영업자지원 프로그램대출금리, ,0.5, ,201804
226,연%,2.6.한국은행 기준금리 및 여수신금리,0111000,098Y001, , ,영세자영업자지원 프로그램대출금리, ,0.5, ,201805
227,연%,2.6.한국은행 기준금리 및 여수신금리,0111000,098Y001, , ,영세자영업자지원 프로그램대출금리, ,0.5, ,201806
228,연%,2.6.한국은행 기준금리 및 여수신금리,0111000,098Y001, , ,영세자영업자지원 프로그램대출금리, ,0.5, ,201807
229,연%,2.6.한국은행 기준금리 및 여수신금리,0111000,098Y001, , ,영세자영업자지원 프로그램대출금리, ,0.5, ,201808
230,연%,2.6.한국은행 기준금리 및 여수신금리,0111000,098Y001, , ,영세자영업자지원 프로그램대출금리, ,0.5, ,201809
231,연%,2.6.한국은행 기준금리 및 여수신금리,0111000,098Y001, , ,영세자영업자지원 프로그램대출금리, ,0.5, ,201810
232,연%,2.6.한국은행 기준금리 및 여수신금리,0111000,098Y001, , ,영세자영업자지원 프로그램대출금리, ,0.5, ,201811
233,연%,2.6.한국은행 기준금리 및 여수신금리,0111000,098Y001, , ,영세자영업자지원 프로그램대출금리, ,0.5, ,201812
234,연%,2.6.한국은행 기준금리 및 여수신금리,0111000,098Y001, , ,영세자영업자지원 프로그램대출금리, ,0.5, ,201901
235,연%,2.6.한국은행 기준금리 및 여수신금리,0111000,098Y001, , ,영세자영업자지원 프로그램대출금리, ,0.5, ,201902
236,연%,2.6.한국은행 기준금리 및 여수신금리,0111000,098Y001, , ,영세자영업자지원 프로그램대출금리, ,0.5, ,201903
237,연%,2.6.한국은행 기준금리 및 여수신금리,0111000,098Y001, , ,영세자영업자지원 프로그램대출금리, ,0.5, ,201904
238,연%,2.6.한국은행 기준금리 및 여수신금리,0111000,098Y001, , ,영세자영업자지원 프로그램대출금리, ,0.5, ,201905
239,연%,2.6.한국은행 기준금리 및 여수신금리,0111000,098Y001, , ,영세자영업자지원 프로그램대출금리, ,0.5, ,201906
240,연%,2.6.한국은행 기준금리 및 여수신금리,0111000,098Y001, , ,영세자영업자지원 프로그램대출금리, ,0.5, ,201907
241,연%,2.6.한국은행 기준금리 및 여수신금리,0111000,098Y001, , ,영세자영업자지원 프로그램대출금리, ,0.5, ,201908
242,연%,2.6.한국은행 기준금리 및 여수신금리,0111000,098Y001, , ,영세자영업자지원 프로그램대출금리, ,0.5, ,201909
243,연%,2.6.한국은행 기준금리 및 여수신금리,0111000,098Y001, , ,영세자영업자지원 프로그램대출금리, ,0.5, ,201910
244,연%,2.6.한국은행 기준금리 및 여수신금리,0111000,098Y001, , ,영세자영업자지원 프로그램대출금리, ,0.5, ,201911
245,연%,2.6.한국은행 기준금리 및 여수신금리,0111000,098Y001, , ,영세자영업자지원 프로그램대출금리, ,0.5, ,201912
246,연%,2.6.한국은행 기준금리 및 여수신금리,0108000,098Y001, , ,신성장·일자리지원 프로그램대출금리, ,0.5, ,201501
247,연%,2.6.한국은행 기준금리 및 여수신금리,0108000,098Y001, , ,신성장·일자리지원 프로그램대출금리, ,0.5, ,201502
248,연%,2.6.한국은행 기준금리 및 여수신금리,0108000,098Y001, , ,신성장·일자리지원 프로그램대출금리, ,0.5, ,201503
249,연%,2.6.한국은행 기준금리 및 여수신금리,0108000,098Y001, , ,신성장·일자리지원 프로그램대출금리, ,0.5, ,201504
250,연%,2.6.한국은행 기준금리 및 여수신금리,0108000,098Y001, , ,신성장·일자리지원 프로그램대출금리, ,0.5, ,201505
251,연%,2.6.한국은행 기준금리 및 여수신금리,0108000,098Y001, , ,신성장·일자리지원 프로그램대출금리, ,0.5, ,201506
252,연%,2.6.한국은행 기준금리 및 여수신금리,0108000,098Y001, , ,신성장·일자리지원 프로그램대출금리, ,0.5, ,201507
253,연%,2.6.한국은행 기준금리 및 여수신금리,0108000,098Y001, , ,신성장·일자리지원 프로그램대출금리, ,0.5, ,201508
254,연%,2.6.한국은행 기준금리 및 여수신금리,0108000,098Y001, , ,신성장·일자리지원 프로그램대출금리, ,0.5, ,201509
255,연%,2.6.한국은행 기준금리 및 여수신금리,0108000,098Y001, , ,신성장·일자리지원 프로그램대출금리, ,0.5, ,201510
256,연%,2.6.한국은행 기준금리 및 여수신금리,0108000,098Y001, , ,신성장·일자리지원 프로그램대출금리, ,0.5, ,201511
257,연%,2.6.한국은행 기준금리 및 여수신금리,0108000,098Y001, , ,신성장·일자리지원 프로그램대출금리, ,0.5, ,201512
258,연%,2.6.한국은행 기준금리 및 여수신금리,0108000,098Y001, , ,신성장·일자리지원 프로그램대출금리, ,0.5, ,201601
259,연%,2.6.한국은행 기준금리 및 여수신금리,0108000,098Y001, , ,신성장·일자리지원 프로그램대출금리, ,0.5, ,201602
260,연%,2.6.한국은행 기준금리 및 여수신금리,0108000,098Y001, , ,신성장·일자리지원 프로그램대출금리, ,0.5, ,201603
261,연%,2.6.한국은행 기준금리 및 여수신금리,0108000,098Y001, , ,신성장·일자리지원 프로그램대출금리, ,0.5, ,201604
262,연%,2.6.한국은행 기준금리 및 여수신금리,0108000,098Y001, , ,신성장·일자리지원 프로그램대출금리, ,0.5, ,201605
263,연%,2.6.한국은행 기준금리 및 여수신금리,0108000,098Y001, , ,신성장·일자리지원 프로그램대출금리, ,0.5, ,201606
264,연%,2.6.한국은행 기준금리 및 여수신금리,0108000,098Y001, , ,신성장·일자리지원 프로그램대출금리, ,0.5, ,201607
265,연%,2.6.한국은행 기준금리 및 여수신금리,0108000,098Y001, , ,신성장·일자리지원 프로그램대출금리, ,0.5, ,201608
266,연%,2.6.한국은행 기준금리 및 여수신금리,0108000,098Y001, , ,신성장·일자리지원 프로그램대출금리, ,0.5, ,201609
267,연%,2.6.한국은행 기준금리 및 여수신금리,0108000,098Y001, , ,신성장·일자리지원 프로그램대출금리, ,0.5, ,201610
268,연%,2.6.한국은행 기준금리 및 여수신금리,0108000,098Y001, , ,신성장·일자리지원 프로그램대출금리, ,0.5, ,201611
269,연%,2.6.한국은행 기준금리 및 여수신금리,0108000,098Y001, , ,신성장·일자리지원 프로그램대출금리, ,0.5, ,201612
270,연%,2.6.한국은행 기준금리 및 여수신금리,0108000,098Y001, , ,신성장·일자리지원 프로그램대출금리, ,0.5, ,201701
271,연%,2.6.한국은행 기준금리 및 여수신금리,0108000,098Y001, , ,신성장·일자리지원 프로그램대출금리, ,0.5, ,201702
272,연%,2.6.한국은행 기준금리 및 여수신금리,0108000,098Y001, , ,신성장·일자리지원 프로그램대출금리, ,0.5, ,201703
273,연%,2.6.한국은행 기준금리 및 여수신금리,0108000,098Y001, , ,신성장·일자리지원 프로그램대출금리, ,0.5, ,201704
274,연%,2.6.한국은행 기준금리 및 여수신금리,0108000,098Y001, , ,신성장·일자리지원 프로그램대출금리, ,0.5, ,201705
275,연%,2.6.한국은행 기준금리 및 여수신금리,0108000,098Y001, , ,신성장·일자리지원 프로그램대출금리, ,0.5, ,201706
276,연%,2.6.한국은행 기준금리 및 여수신금리,0108000,098Y001, , ,신성장·일자리지원 프로그램대출금리, ,0.5, ,201707
277,연%,2.6.한국은행 기준금리 및 여수신금리,0108000,098Y001, , ,신성장·일자리지원 프로그램대출금리, ,0.5, ,201708
278,연%,2.6.한국은행 기준금리 및 여수신금리,0108000,098Y001, , ,신성장·일자리지원 프로그램대출금리, ,0.5, ,201709
279,연%,2.6.한국은행 기준금리 및 여수신금리,0108000,098Y001, , ,신성장·일자리지원 프로그램대출금리, ,0.5, ,201710
280,연%,2.6.한국은행 기준금리 및 여수신금리,0108000,098Y001, , ,신성장·일자리지원 프로그램대출금리, ,0.5, ,201711
281,연%,2.6.한국은행 기준금리 및 여수신금리,0108000,098Y001, , ,신성장·일자리지원 프로그램대출금리, ,0.5, ,201712
282,연%,2.6.한국은행 기준금리 및 여수신금리,0108000,098Y001, , ,신성장·일자리지원 프로그램대출금리, ,0.5, ,201801
283,연%,2.6.한국은행 기준금리 및 여수신금리,0108000,098Y001, , ,신성장·일자리지원 프로그램대출금리, ,0.5, ,201802
284,연%,2.6.한국은행 기준금리 및 여수신금리,0108000,098Y001, , ,신성장·일자리지원 프로그램대출금리, ,0.5, ,201803
285,연%,2.6.한국은행 기준금리 및 여수신금리,0108000,098Y001, , ,신성장·일자리지원 프로그램대출금리, ,0.5, ,201804
286,연%,2.6.한국은행 기준금리 및 여수신금리,0108000,098Y001, , ,신성장·일자리지원 프로그램대출금리, ,0.5, ,201805
287,연%,2.6.한국은행 기준금리 및 여수신금리,0108000,098Y001, , ,신성장·일자리지원 프로그램대출금리, ,0.5, ,201806
288,연%,2.6.한국은행 기준금리 및 여수신금리,0108000,098Y001, , ,신성장·일자리지원 프로그램대출금리, ,0.5, ,201807
289,연%,2.6.한국은행 기준금리 및 여수신금리,0108000,098Y001, , ,신성장·일자리지원 프로그램대출금리, ,0.5, ,201808
290,연%,2.6.한국은행 기준금리 및 여수신금리,0108000,098Y001, , ,신성장·일자리지원 프로그램대출금리, ,0.5, ,201809
291,연%,2.6.한국은행 기준금리 및 여수신금리,0108000,098Y001, , ,신성장·일자리지원 프로그램대출금리, ,0.5, ,201810
292,연%,2.6.한국은행 기준금리 및 여수신금리,0108000,098Y001, , ,신성장·일자리지원 프로그램대출금리, ,0.5, ,201811
293,연%,2.6.한국은행 기준금리 및 여수신금리,0108000,098Y001, , ,신성장·일자리지원 프로그램대출금리, ,0.5, ,201812
294,연%,2.6.한국은행 기준금리 및 여수신금리,0108000,098Y001, , ,신성장·일자리지원 프로그램대출금리, ,0.5, ,201901
295,연%,2.6.한국은행 기준금리 및 여수신금리,0108000,098Y001, , ,신성장·일자리지원 프로그램대출금리, ,0.5, ,201902
296,연%,2.6.한국은행 기준금리 및 여수신금리,0108000,098Y001, , ,신성장·일자리지원 프로그램대출금리, ,0.5, ,201903
297,연%,2.6.한국은행 기준금리 및 여수신금리,0108000,098Y001, , ,신성장·일자리지원 프로그램대출금리, ,0.5, ,201904
298,연%,2.6.한국은행 기준금리 및 여수신금리,0108000,098Y001, , ,신성장·일자리지원 프로그램대출금리, ,0.5, ,201905
299,연%,2.6.한국은행 기준금리 및 여수신금리,0108000,098Y001, , ,신성장·일자리지원 프로그램대출금리, ,0.5, ,201906
300,연%,2.6.한국은행 기준금리 및 여수신금리,0108000,098Y001, , ,신성장·일자리지원 프로그램대출금리, ,0.5, ,201907
301,연%,2.6.한국은행 기준금리 및 여수신금리,0108000,098Y001, , ,신성장·일자리지원 프로그램대출금리, ,0.5, ,201908
302,연%,2.6.한국은행 기준금리 및 여수신금리,0108000,098Y001, , ,신성장·일자리지원 프로그램대출금리, ,0.5, ,201909
303,연%,2.6.한국은행 기준금리 및 여수신금리,0108000,098Y001, , ,신성장·일자리지원 프로그램대출금리, ,0.5, ,201910
304,연%,2.6.한국은행 기준금리 및 여수신금리,0108000,098Y001, , ,신성장·일자리지원 프로그램대출금리, ,0.5, ,201911
305,연%,2.6.한국은행 기준금리 및 여수신금리,0108000,098Y001, , ,신성장·일자리지원 프로그램대출금리, ,0.5, ,201912
306,연%,2.6.한국은행 기준금리 및 여수신금리,0113000,098Y001, , ,설비투자지원 프로그램대출금리, ,1, ,201501
307,연%,2.6.한국은행 기준금리 및 여수신금리,0113000,098Y001, , ,설비투자지원 프로그램대출금리, ,1, ,201502
308,연%,2.6.한국은행 기준금리 및 여수신금리,0113000,098Y001, , ,설비투자지원 프로그램대출금리, ,1, ,201503
309,연%,2.6.한국은행 기준금리 및 여수신금리,0113000,098Y001, , ,설비투자지원 프로그램대출금리, ,0.75, ,201504
310,연%,2.6.한국은행 기준금리 및 여수신금리,0113000,098Y001, , ,설비투자지원 프로그램대출금리, ,0.75, ,201505
311,연%,2.6.한국은행 기준금리 및 여수신금리,0113000,098Y001, , ,설비투자지원 프로그램대출금리, ,0.75, ,201506
312,연%,2.6.한국은행 기준금리 및 여수신금리,0113000,098Y001, , ,설비투자지원 프로그램대출금리, ,0.75, ,201507
313,연%,2.6.한국은행 기준금리 및 여수신금리,0113000,098Y001, , ,설비투자지원 프로그램대출금리, ,0.75, ,201508
314,연%,2.6.한국은행 기준금리 및 여수신금리,0113000,098Y001, , ,설비투자지원 프로그램대출금리, ,0.75, ,201509
315,연%,2.6.한국은행 기준금리 및 여수신금리,0113000,098Y001, , ,설비투자지원 프로그램대출금리, ,0.75, ,201510
316,연%,2.6.한국은행 기준금리 및 여수신금리,0113000,098Y001, , ,설비투자지원 프로그램대출금리, ,0.75, ,201511
317,연%,2.6.한국은행 기준금리 및 여수신금리,0113000,098Y001, , ,설비투자지원 프로그램대출금리, ,0.75, ,201512
318,연%,2.6.한국은행 기준금리 및 여수신금리,0113000,098Y001, , ,설비투자지원 프로그램대출금리, ,0.75, ,201601
319,연%,2.6.한국은행 기준금리 및 여수신금리,0113000,098Y001, , ,설비투자지원 프로그램대출금리, ,0.75, ,201602
320,연%,2.6.한국은행 기준금리 및 여수신금리,0113000,098Y001, , ,설비투자지원 프로그램대출금리, ,0.75, ,201603
321,연%,2.6.한국은행 기준금리 및 여수신금리,0113000,098Y001, , ,설비투자지원 프로그램대출금리, ,0.75, ,201604
322,연%,2.6.한국은행 기준금리 및 여수신금리,0113000,098Y001, , ,설비투자지원 프로그램대출금리, ,0.75, ,201605
323,연%,2.6.한국은행 기준금리 및 여수신금리,0113000,098Y001, , ,설비투자지원 프로그램대출금리, ,0.75, ,201606
324,연%,2.6.한국은행 기준금리 및 여수신금리,0113000,098Y001, , ,설비투자지원 프로그램대출금리, ,0.75, ,201607
325,연%,2.6.한국은행 기준금리 및 여수신금리,0113000,098Y001, , ,설비투자지원 프로그램대출금리, ,0.75, ,201608
326,연%,2.6.한국은행 기준금리 및 여수신금리,0113000,098Y001, , ,설비투자지원 프로그램대출금리, ,0.75, ,201609
327,연%,2.6.한국은행 기준금리 및 여수신금리,0113000,098Y001, , ,설비투자지원 프로그램대출금리, ,0.75, ,201610
328,연%,2.6.한국은행 기준금리 및 여수신금리,0113000,098Y001, , ,설비투자지원 프로그램대출금리, ,0.75, ,201611
329,연%,2.6.한국은행 기준금리 및 여수신금리,0113000,098Y001, , ,설비투자지원 프로그램대출금리, ,0.75, ,201612
330,연%,2.6.한국은행 기준금리 및 여수신금리,0113000,098Y001, , ,설비투자지원 프로그램대출금리, ,0.75, ,201701
331,연%,2.6.한국은행 기준금리 및 여수신금리,0113000,098Y001, , ,설비투자지원 프로그램대출금리, ,0.75, ,201702
332,연%,2.6.한국은행 기준금리 및 여수신금리,0113000,098Y001, , ,설비투자지원 프로그램대출금리, ,0.75, ,201703
333,연%,2.6.한국은행 기준금리 및 여수신금리,0113000,098Y001, , ,설비투자지원 프로그램대출금리, ,0.75, ,201704
334,연%,2.6.한국은행 기준금리 및 여수신금리,0113000,098Y001, , ,설비투자지원 프로그램대출금리, ,0.75, ,201705
335,연%,2.6.한국은행 기준금리 및 여수신금리,0113000,098Y001, , ,설비투자지원 프로그램대출금리, ,0.75, ,201706
336,연%,2.6.한국은행 기준금리 및 여수신금리,0113000,098Y001, , ,설비투자지원 프로그램대출금리, ,0.75, ,201707
337,연%,2.6.한국은행 기준금리 및 여수신금리,0113000,098Y001, , ,설비투자지원 프로그램대출금리, ,0.75, ,201708
338,연%,2.6.한국은행 기준금리 및 여수신금리,0113000,098Y001, , ,설비투자지원 프로그램대출금리, ,0.75, ,201709
339,연%,2.6.한국은행 기준금리 및 여수신금리,0113000,098Y001, , ,설비투자지원 프로그램대출금리, ,0.75, ,201710
340,연%,2.6.한국은행 기준금리 및 여수신금리,0113000,098Y001, , ,설비투자지원 프로그램대출금리, ,0.75, ,201711
341,연%,2.6.한국은행 기준금리 및 여수신금리,0113000,098Y001, , ,설비투자지원 프로그램대출금리, ,0.75, ,201712
342,연%,2.6.한국은행 기준금리 및 여수신금리,0113000,098Y001, , ,설비투자지원 프로그램대출금리, ,0.75, ,201801
343,연%,2.6.한국은행 기준금리 및 여수신금리,0113000,098Y001, , ,설비투자지원 프로그램대출금리, ,0.75, ,201802
344,연%,2.6.한국은행 기준금리 및 여수신금리,0113000,098Y001, , ,설비투자지원 프로그램대출금리, ,0.75, ,201803
345,연%,2.6.한국은행 기준금리 및 여수신금리,0113000,098Y001, , ,설비투자지원 프로그램대출금리, ,0.75, ,201804
346,연%,2.6.한국은행 기준금리 및 여수신금리,0113000,098Y001, , ,설비투자지원 프로그램대출금리, ,0.75, ,201805
347,연%,2.6.한국은행 기준금리 및 여수신금리,0113000,098Y001, , ,설비투자지원 프로그램대출금리, ,0.75, ,201806
348,연%,2.6.한국은행 기준금리 및 여수신금리,0113000,098Y001, , ,설비투자지원 프로그램대출금리, ,0.75, ,201807
349,연%,2.6.한국은행 기준금리 및 여수신금리,0113000,098Y001, , ,설비투자지원 프로그램대출금리, ,0.75, ,201808
350,연%,2.6.한국은행 기준금리 및 여수신금리,0113000,098Y001, , ,설비투자지원 프로그램대출금리, ,0.75, ,201809
351,연%,2.6.한국은행 기준금리 및 여수신금리,0113000,098Y001, , ,설비투자지원 프로그램대출금리, ,0.75, ,201810
352,연%,2.6.한국은행 기준금리 및 여수신금리,0113000,098Y001, , ,설비투자지원 프로그램대출금리, ,0.75, ,201811
353,연%,2.6.한국은행 기준금리 및 여수신금리,0113000,098Y001, , ,설비투자지원 프로그램대출금리, ,0.75, ,201812
354,연%,2.6.한국은행 기준금리 및 여수신금리,0113000,098Y001, , ,설비투자지원 프로그램대출금리, ,0.75, ,201901
355,연%,2.6.한국은행 기준금리 및 여수신금리,0113000,098Y001, , ,설비투자지원 프로그램대출금리, ,0.75, ,201902
356,연%,2.6.한국은행 기준금리 및 여수신금리,0113000,098Y001, , ,설비투자지원 프로그램대출금리, ,0.75, ,201903
357,연%,2.6.한국은행 기준금리 및 여수신금리,0113000,098Y001, , ,설비투자지원 프로그램대출금리, ,0.75, ,201904
358,연%,2.6.한국은행 기준금리 및 여수신금리,0113000,098Y001, , ,설비투자지원 프로그램대출금리, ,0.75, ,201905
359,연%,2.6.한국은행 기준금리 및 여수신금리,0113000,098Y001, , ,설비투자지원 프로그램대출금리, ,0.75, ,201906
360,연%,2.6.한국은행 기준금리 및 여수신금리,0113000,098Y001, , ,설비투자지원 프로그램대출금리, ,0.75, ,201907
361,연%,2.6.한국은행 기준금리 및 여수신금리,0113000,098Y001, , ,설비투자지원 프로그램대출금리, ,0.75, ,201908
362,연%,2.6.한국은행 기준금리 및 여수신금리,0113000,098Y001, , ,설비투자지원 프로그램대출금리, ,0.75, ,201909
363,연%,2.6.한국은행 기준금리 및 여수신금리,0113000,098Y001, , ,설비투자지원 프로그램대출금리, ,0.75, ,201910
364,연%,2.6.한국은행 기준금리 및 여수신금리,0113000,098Y001, , ,설비투자지원 프로그램대출금리, ,0.75, ,201911
365,연%,2.6.한국은행 기준금리 및 여수신금리,0113000,098Y001, , ,설비투자지원 프로그램대출금리, ,0.75, ,201912
366,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,1, ,201501
367,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,1, ,201502
368,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,1, ,201503
369,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201504
370,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201505
371,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201506
372,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201507
373,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201508
374,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201509
375,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201510
376,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201511
377,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201512
378,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201601
379,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201602
380,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201603
381,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201604
382,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201605
383,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201606
384,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201607
385,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201608
386,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201609
387,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201610
388,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201611
389,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201612
390,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201701
391,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201702
392,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201703
393,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201704
394,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201705
395,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201706
396,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201707
397,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201708
398,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201709
399,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201710
400,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201711
401,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201712
402,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201801
403,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201802
404,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201803
405,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201804
406,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201805
407,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201806
408,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201807
409,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201808
410,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201809
411,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201810
412,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201811
413,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201812
414,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201901
415,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201902
416,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201903
417,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201904
418,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201905
419,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201906
420,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201907
421,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201908
422,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201909
